,Idade,Genero,Estados,Cargo,Carreira,Salario,Experiencia,Raça,Região
749,44.0,Masculino,Paraná (PR),Analista de BI,Sênior,5000.0,de 7 a 10 anos,Branca,
750,30.0,Masculino,Santa Catarina (SC),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca,
751,39.0,Masculino,Bahia (BA),Engenheiro de dados,Sênior,22500.0,de 4 a 6 anos,Branca,Nordeste
752,21.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Parda,Sudeste
753,30.0,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
754,34.0,Masculino,Rio de Janeiro (RJ),,,10000.0,Mais de 10 anos,Parda,Sudeste
755,26.0,Masculino,Alagoas (AL),,,,,Preta,Nordeste
756,,,,,,,,,Desconhecida
757,25.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
758,31.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,10000.0,Mais de 10 anos,Branca,
759,27.0,Feminino,Paraná (PR),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca,
760,29.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Parda,Sudeste
761,25.0,Masculino,Alagoas (AL),Cientista de dados,Sênior,18000.0,de 3 a 4 anos,Parda,Nordeste
762,37.0,Masculino,Paraná (PR),Analista de Dados,Sênior,14000.0,de 7 a 10 anos,Branca,
763,28.0,Feminino,Mato Grosso (MT),Analista de BI,Sênior,5000.0,de 4 a 6 anos,Preta,Centro-Oeste
764,55.0,Masculino,Rio de Janeiro (RJ),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
765,32.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
766,29.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
767,37.0,Masculino,Santa Catarina (SC),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Parda,
768,28.0,Masculino,Paraná (PR),,,,,Branca,
769,28.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 3 a 4 anos,Preta,Sudeste
770,37.0,Feminino,São Paulo (SP),,,,,Parda,Sudeste
771,31.0,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
772,26.0,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
773,31.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
774,27.0,Masculino,Paraná (PR),,,,,Branca,
775,30.0,Feminino,São Paulo (SP),,,,,Parda,Sudeste
776,31.0,Masculino,Ceará (CE),,,,,Branca,Nordeste
777,26.0,Masculino,Rio Grande do Norte (RN),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Branca,Nordeste
778,34.0,Masculino,Alagoas (AL),Analista de Dados,Pleno,3500.0,de 7 a 10 anos,Parda,Nordeste
779,44.0,Masculino,Rio de Janeiro (RJ),,,,,Branca,Sudeste
780,38.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Parda,Sudeste
781,40.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,de 3 a 4 anos,Preta,Sudeste
782,23.0,Masculino,Paraná (PR),Analista de Dados,Pleno,10000.0,Até 2 anos,Branca,
783,28.0,Feminino,Minas Gerais (MG),Analista de Dados,Pleno,27500.0,de 7 a 10 anos,Parda,Sudeste
784,40.0,Masculino,Ceará (CE),,,7000.0,Mais de 10 anos,Parda,Nordeste
785,43.0,Masculino,Maranhão (MA),,,14000.0,Até 2 anos,Parda,Nordeste
786,23.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
787,38.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda,Sudeste
788,36.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Branca,
789,24.0,Feminino,Minas Gerais (MG),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca,Sudeste
790,41.0,Masculino,,Analista de Dados,Pleno,40000.0,de 4 a 6 anos,Branca,Desconhecida
791,30.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
792,23.0,Masculino,Bahia (BA),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca,Nordeste
793,23.0,Masculino,Paraná (PR),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,
794,27.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
795,29.0,Masculino,Distrito Federal (DF),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Branca,Centro-Oeste
796,31.0,Masculino,Alagoas (AL),Cientista de dados,Pleno,5000.0,Até 2 anos,Preta,Nordeste
797,50.0,Masculino,Bahia (BA),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca,Nordeste
798,29.0,Feminino,Rio Grande do Norte (RN),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca,Nordeste
799,35.0,Feminino,Paraná (PR),Analista de Dados,Sênior,14000.0,de 7 a 10 anos,Parda,
800,46.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
801,30.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Pleno,5000.0,de 4 a 6 anos,Branca,
802,31.0,Masculino,,,,22500.0,de 4 a 6 anos,Branca,Desconhecida
803,27.0,Feminino,Bahia (BA),,,,,Branca,Nordeste
804,21.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,
805,32.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,10000.0,de 3 a 4 anos,Branca,Sudeste
806,30.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
807,27.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,3500.0,Até 2 anos,Branca,Sudeste
808,,,,,,,,,Desconhecida
809,43.0,Masculino,Distrito Federal (DF),,,18000.0,Mais de 10 anos,Branca,Centro-Oeste
810,34.0,Feminino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
811,34.0,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
812,27.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,5000.0,Até 2 anos,Preta,Sudeste
813,35.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
814,23.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
815,50.0,Masculino,Pernambuco (PE),,,18000.0,Mais de 10 anos,Branca,Nordeste
816,,,,,,,,,Desconhecida
817,35.0,Feminino,Minas Gerais (MG),Outra opção,Pleno,3500.0,Até 2 anos,Parda,Sudeste
818,31.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Sudeste
819,35.0,Masculino,São Paulo (SP),,,,,Amarela,Sudeste
820,43.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca,Sudeste
821,25.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
822,35.0,Feminino,Rio de Janeiro (RJ),Cientista de dados,Pleno,14000.0,Até 2 anos,Branca,Sudeste
823,36.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
824,26.0,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 4 a 6 anos,Branca,Sudeste
825,43.0,Masculino,Rio de Janeiro (RJ),Outra opção,Sênior,27500.0,Até 2 anos,Branca,Sudeste
826,38.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
827,29.0,Feminino,Pernambuco (PE),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Nordeste
828,31.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
829,22.0,Masculino,Sergipe (SE),Outra opção,Pleno,1000.0,Até 2 anos,Preta,Nordeste
830,38.0,Feminino,Santa Catarina (SC),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta,
831,38.0,Masculino,Rio de Janeiro (RJ),Outra opção,Sênior,7000.0,Até 2 anos,Branca,Sudeste
832,21.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,
833,27.0,Feminino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
834,29.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,
835,,,,,,,,,Desconhecida
836,49.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
837,28.0,Masculino,Espírito Santo (ES),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Preta,Sudeste
838,26.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
839,27.0,Masculino,Minas Gerais (MG),Outra opção,Júnior,10000.0,Até 2 anos,Branca,Sudeste
840,27.0,Masculino,Sergipe (SE),Cientista de dados,Pleno,5000.0,Até 2 anos,Preta,Nordeste
841,34.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
842,34.0,Masculino,Santa Catarina (SC),,,,,Parda,
843,40.0,Masculino,Paraná (PR),,,10000.0,de 7 a 10 anos,Branca,
844,35.0,Feminino,São Paulo (SP),Outra opção,Pleno,5000.0,Até 2 anos,Branca,Sudeste
845,27.0,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,14000.0,de 3 a 4 anos,Branca,Sudeste
846,39.0,Masculino,Bahia (BA),Cientista de dados,Júnior,7000.0,Até 2 anos,Branca,Nordeste
847,38.0,Masculino,Maranhão (MA),Outra opção,Sênior,10000.0,Até 2 anos,Parda,Nordeste
848,31.0,Feminino,Pernambuco (PE),,,,,Branca,Nordeste
849,27.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca,
850,24.0,Masculino,Mato Grosso (MT),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca,Centro-Oeste
851,26.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
852,34.0,Masculino,Goiás (GO),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Centro-Oeste
853,31.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,
854,26.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 7 a 10 anos,Branca,Sudeste
855,30.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
856,32.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda,Sudeste
857,26.0,Masculino,Pará (PA),,,14000.0,de 3 a 4 anos,Branca,Norte
858,33.0,Masculino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Preta,Sudeste
859,21.0,Masculino,Goiás (GO),,,,,Branca,Centro-Oeste
860,,,,,,,,,Desconhecida
861,37.0,Feminino,Paraná (PR),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Preta,
862,30.0,Masculino,Espírito Santo (ES),,,14000.0,de 4 a 6 anos,Parda,Sudeste
863,33.0,Feminino,,Engenheiro de dados,Pleno,35000.0,de 4 a 6 anos,Branca,Desconhecida
864,30.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
865,21.0,Masculino,Bahia (BA),Engenheiro de dados,Júnior,1000.0,Até 2 anos,Branca,Nordeste
866,33.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca,Sudeste
867,28.0,Feminino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
868,25.0,Masculino,Rio Grande do Norte (RN),Analista de BI,Pleno,5000.0,Até 2 anos,Parda,Nordeste
869,30.0,Masculino,Sergipe (SE),Cientista de dados,Júnior,10000.0,Até 2 anos,Branca,Nordeste
870,34.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Preta,Sudeste
871,33.0,Masculino,Espírito Santo (ES),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
872,40.0,Masculino,São Paulo (SP),Outra opção,Pleno,18000.0,de 3 a 4 anos,Parda,Sudeste
873,32.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
874,26.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
875,49.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
876,43.0,Masculino,Santa Catarina (SC),Analista de Dados,Sênior,14000.0,Mais de 10 anos,Branca,
877,39.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
878,27.0,Masculino,,Engenheiro de dados,Sênior,35000.0,de 3 a 4 anos,Branca,Desconhecida
879,38.0,Masculino,São Paulo (SP),Outra opção,Sênior,2500.0,Até 2 anos,Preta,Sudeste
880,29.0,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,Até 2 anos,Parda,Sudeste
881,27.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
882,38.0,Feminino,Distrito Federal (DF),Cientista de dados,Júnior,10000.0,Até 2 anos,Branca,Centro-Oeste
883,42.0,Masculino,Minas Gerais (MG),,,22500.0,Mais de 10 anos,Preta,Sudeste
884,23.0,Masculino,Rio Grande do Sul (RS),Outra opção,Pleno,5000.0,de 3 a 4 anos,Branca,
885,24.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 3 a 4 anos,Parda,Sudeste
886,24.0,Feminino,Santa Catarina (SC),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,
887,32.0,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca,Sudeste
888,24.0,Masculino,Ceará (CE),,,,,Parda,Nordeste
889,38.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
890,34.0,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
891,28.0,Masculino,Espírito Santo (ES),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
892,43.0,Masculino,São Paulo (SP),,,22500.0,Até 2 anos,Parda,Sudeste
893,51.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,Mais de 10 anos,Parda,Sudeste
894,48.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Preta,Sudeste
895,36.0,Masculino,Santa Catarina (SC),Analista de BI,Sênior,14000.0,de 7 a 10 anos,Branca,
896,25.0,Feminino,Rio de Janeiro (RJ),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
897,35.0,Feminino,Goiás (GO),Analista de Dados,Júnior,1500.0,Até 2 anos,Parda,Centro-Oeste
898,29.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
899,36.0,Masculino,Rio Grande do Sul (RS),,,18000.0,de 7 a 10 anos,Branca,
900,28.0,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca,Sudeste
901,46.0,Masculino,Rio Grande do Sul (RS),,,27500.0,Mais de 10 anos,Branca,
902,29.0,Feminino,Espírito Santo (ES),Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Sudeste
903,26.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
904,36.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,18000.0,de 4 a 6 anos,Branca,
905,27.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda,Sudeste
906,31.0,Masculino,Ceará (CE),,,1500.0,Até 2 anos,Branca,Nordeste
907,27.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
908,30.0,Feminino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
909,73.0,Masculino,Rio Grande do Norte (RN),,,,,Branca,Nordeste
910,27.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Parda,Sudeste
911,24.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
912,,,,,,,,,Desconhecida
913,25.0,Masculino,São Paulo (SP),Outra opção,Júnior,1500.0,Até 2 anos,Branca,Sudeste
914,34.0,Feminino,,,,5000.0,Até 2 anos,Branca,Desconhecida
915,31.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
916,28.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,Até 2 anos,Parda,Sudeste
917,31.0,Masculino,Paraná (PR),Outra opção,Sênior,18000.0,de 4 a 6 anos,Branca,
918,25.0,Outro,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 3 a 4 anos,Branca,Sudeste
919,24.0,Feminino,,Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Desconhecida
920,32.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Parda,Sudeste
921,28.0,Masculino,Minas Gerais (MG),Analista de BI,Sênior,5000.0,de 4 a 6 anos,Branca,Sudeste
922,31.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Amarela,Sudeste
923,25.0,Masculino,Rio de Janeiro (RJ),,,,,Branca,Sudeste
924,33.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca,Sudeste
925,24.0,Masculino,Bahia (BA),Cientista de dados,Pleno,10000.0,Até 2 anos,Parda,Nordeste
926,32.0,Masculino,,Cientista de dados,Sênior,40000.0,de 3 a 4 anos,Branca,Desconhecida
927,24.0,Masculino,Rio Grande do Sul (RS),Outra opção,Júnior,2500.0,Até 2 anos,Parda,
928,31.0,Masculino,Rio de Janeiro (RJ),,,18000.0,de 7 a 10 anos,Branca,Sudeste
929,25.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,Até 2 anos,Parda,Sudeste
930,28.0,Masculino,Paraná (PR),Analista de Dados,Sênior,5000.0,de 4 a 6 anos,Branca,
931,28.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca,Sudeste
932,58.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Amarela,Sudeste
933,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
934,25.0,Feminino,Minas Gerais (MG),,,10000.0,de 3 a 4 anos,Branca,Sudeste
935,34.0,Feminino,Rio Grande do Norte (RN),Cientista de dados,Pleno,10000.0,Até 2 anos,Preta,Nordeste
936,41.0,Masculino,Distrito Federal (DF),Outra opção,Sênior,27500.0,Mais de 10 anos,Branca,Centro-Oeste
937,28.0,Masculino,Paraná (PR),,,10000.0,de 4 a 6 anos,Branca,
938,24.0,Masculino,Espírito Santo (ES),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Preta,Sudeste
939,30.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
940,30.0,Feminino,Minas Gerais (MG),Outra opção,Sênior,10000.0,Até 2 anos,Branca,Sudeste
941,37.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,14000.0,Até 2 anos,Branca,
942,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 4 a 6 anos,Branca,Sudeste
943,34.0,Masculino,,,,22500.0,Mais de 10 anos,Branca,Desconhecida
944,28.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
945,34.0,Masculino,Rio Grande do Sul (RS),,,27500.0,de 4 a 6 anos,Branca,
946,,,,,,,,,Desconhecida
947,50.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,22500.0,Mais de 10 anos,Parda,Sudeste
948,30.0,Feminino,Minas Gerais (MG),,,,,Branca,Sudeste
949,22.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,
950,46.0,Feminino,São Paulo (SP),,,,,Parda,Sudeste
951,40.0,Feminino,,,,,,Branca,Desconhecida
952,,,,,,,,,Desconhecida
953,19.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca,Sudeste
954,31.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca,
955,23.0,Feminino,Bahia (BA),,,,,Parda,Nordeste
956,51.0,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca,Sudeste
957,26.0,Feminino,Minas Gerais (MG),Outra opção,Júnior,2500.0,Até 2 anos,Parda,Sudeste
958,31.0,Masculino,Minas Gerais (MG),,,14000.0,de 4 a 6 anos,Branca,Sudeste
959,24.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
960,27.0,Feminino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Parda,Sudeste
961,28.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
962,27.0,Feminino,Rio de Janeiro (RJ),Analista de BI,Júnior,1500.0,Até 2 anos,Preta,Sudeste
963,23.0,Feminino,Rio Grande do Sul (RS),Analista de BI,Júnior,3500.0,Até 2 anos,Branca,
964,37.0,Masculino,Rondônia (RO),Outra opção,Pleno,2500.0,de 3 a 4 anos,Parda,Norte
965,32.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Até 2 anos,Branca,Sudeste
966,28.0,Masculino,Minas Gerais (MG),Analista de BI,Sênior,22500.0,de 4 a 6 anos,Não informado,Sudeste
967,37.0,Masculino,Ceará (CE),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca,Nordeste
968,36.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca,Sudeste
969,23.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Parda,Sudeste
970,37.0,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca,Sudeste
971,30.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Branca,Sudeste
972,31.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
973,28.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
974,26.0,Masculino,São Paulo (SP),Analista de BI,Pleno,3500.0,Até 2 anos,Branca,Sudeste
975,28.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,27500.0,de 3 a 4 anos,Parda,Sudeste
976,31.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
977,47.0,Masculino,Minas Gerais (MG),Analista de BI,Júnior,2500.0,de 4 a 6 anos,Parda,Sudeste
978,31.0,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Até 2 anos,Branca,Sudeste
979,30.0,Feminino,Distrito Federal (DF),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Parda,Centro-Oeste
980,44.0,Masculino,Minas Gerais (MG),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
981,19.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
982,35.0,Masculino,Mato Grosso do Sul (MS),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Amarela,Centro-Oeste
983,28.0,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,2500.0,Até 2 anos,Parda,Sudeste
984,31.0,Feminino,Paraná (PR),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,
985,25.0,Masculino,Mato Grosso do Sul (MS),Cientista de dados,Júnior,3500.0,Até 2 anos,Branca,Centro-Oeste
986,25.0,Feminino,Minas Gerais (MG),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
987,48.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Mais de 10 anos,Branca,Sudeste
988,30.0,Masculino,Amazonas (AM),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Preta,Norte
989,41.0,Masculino,Pernambuco (PE),,,27500.0,de 4 a 6 anos,Branca,Nordeste
990,31.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Indígena,Sudeste
991,60.0,Masculino,,,,18000.0,Até 2 anos,Branca,Desconhecida
992,41.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
993,28.0,Masculino,Minas Gerais (MG),,,10000.0,de 4 a 6 anos,Preta,Sudeste
994,42.0,Masculino,Pernambuco (PE),,,10000.0,Mais de 10 anos,Branca,Nordeste
995,33.0,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca,Sudeste
996,26.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Sudeste
997,34.0,Masculino,Paraná (PR),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Parda,
998,22.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Amarela,Sudeste
999,36.0,Masculino,Paraná (PR),Cientista de dados,Sênior,18000.0,Mais de 10 anos,Branca,
1000,,,,,,,,,Desconhecida
1001,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1002,24.0,Masculino,Paraná (PR),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,
1003,32.0,Feminino,Rio de Janeiro (RJ),Outra opção,Pleno,27500.0,de 3 a 4 anos,Branca,Sudeste
1004,18.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
1005,37.0,Masculino,São Paulo (SP),,,35000.0,de 7 a 10 anos,Branca,Sudeste
1006,40.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Branca,
1007,53.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda,Sudeste
1008,51.0,Masculino,São Paulo (SP),,,,,Preta,Sudeste
1009,31.0,Masculino,Espírito Santo (ES),Engenheiro de dados,Júnior,7000.0,Até 2 anos,Branca,Sudeste
1010,,,,,,,,,Desconhecida
1011,37.0,Feminino,Santa Catarina (SC),,,14000.0,Mais de 10 anos,Branca,
1012,39.0,Masculino,Distrito Federal (DF),Engenheiro de dados,Sênior,35000.0,Mais de 10 anos,Parda,Centro-Oeste
1013,26.0,Feminino,Distrito Federal (DF),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Centro-Oeste
1014,26.0,Feminino,Paraná (PR),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca,
1015,21.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Até 2 anos,Parda,Sudeste
1016,33.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Amarela,Sudeste
1017,32.0,Masculino,Santa Catarina (SC),,,10000.0,Até 2 anos,Branca,
